tweet_user_id,tweet,sentiment
934861167713021952,RT @radray123: Thanks so much @united for cancelling my entire flight because I didn’t get on the 1st one. Y’all really do live up to your…,1
934860877404160000,@united 200.00? Seriously is criminal! No other airlines price gauges like your airlines,0
934859140333277186,"Please @united, how about a direct flight to Dubai from the US east coast. #bigmetalbird #HardToStayLoyal",1
934859039741218816,"Dear @united: Your security questions are nuts. 

Best,
Mark https://t.co/oZVhvYVphC",1
934858185508294656,Thanks so much @united for cancelling my entire flight because I didn’t get on the 1st one. Y’all really do live up to your terrible rep,0
934858043883491328,"From @United to the @usedgov, these 2017 #socialmedia fails have valuable lessons all businesses can learn from: https://t.co/wSm5QInP7d",0
934857901608280064,RT @sarahcat21: Appalling treatment as usual on an @united flight. Time to take my business elsewhere. SF folks; where have you reassigned…,0
934856604150849541,@united I am officially done being a United customer.  You guys are certainly good at one thing lately:  pissing of… https://t.co/6c5OXiiaOy,1
934855064509849600,I'm amazed that @united in-flight entertainment requires FLASH on a PC. Seriously?? Who installs flash player now? What a disaster.,0
934854473834483714,@united The fine print is our enemy and #UnitedAirlines picks our pockets every chance they get. I am certain all a… https://t.co/aH9JMu0hPc,1
934854226345451521,@stonehouse44 @AmericanAir Yeah I have had the same experience with @americanair - their service has gone down the… https://t.co/jxgnUtBprW,0
934853528396451840,@MarkLazerus @united Good thing Atlanta doesn’t have a franchise anymore,1
934853357440606208,RT @SteveBinLA: Can’t believe I wasted my time reading about this guy.  Someone buy him a ticket on @United or @SouthwestAir &amp; have him loo…,0
934852635764469760,Hi @united - just FYI if I miss my connection because your airline prioritized a flight attendant over hundreds of… https://t.co/C1Af2GA1y4,1
934850960911765504,@united No. Looking like I may miss my connection to Philly. So far flight 8880 is late because of a flight attenda… https://t.co/6HEp92OAnH,0
934849223853465605,Woke at 5am for a 9am flight that’s now delayed to noon. I hate @united and @flySFO,0
934849120673468416,before i take off just want to use my last ounce of service to say fuck @united. thank you,0
934849040973549568,"RT @mrp: Aircraft named in honor of Captain Marlon Green, who broke racial barriers in pilot hiring. @united @OBAPTakeFlight http://t.co/RX…",0
934847191767805952,Update: On hour 4 of our delay and @united just offered us one free cookie per passenger from the “Tarmac Delay Kit” so there’s that!,1
934846734123044864,"Hurricanes Harvey and Irma disrupted airlines, causing flight cancellations and higher fuel costs. @United was hit… https://t.co/M2mVDeb81X",1
934846551821881351,Thank you @united for the great service on the trip to/from Jamaica this week!,1
934846543089324032,@united @flySFO 2.5 hours plus delay out of ORD flying to SFO today due to light rain?  C'mon man...,1
934846415595073536,"Twice as hard: Theresa Claiborne, First AA US Air Force Pilot and United Airline First Officer via @united… https://t.co/qPZVYv3Lem",1
934845746028847104,@united We are loyal 1K's for many years!,1
934845739154407425,Hey @united why do you charge so much for holiday tix but have no staff to help when things go wrong. In port Colum… https://t.co/W7fp1bPyzo,0
934845722301739009,@united flight 144 HNL-IAD from yesterday almost 24 hours late due to mechanical. Plane N660UA was delivered in 199… https://t.co/x8Sj1ntJV6,0
934844875614375937,"I've spent 25 hours in delays in airports over the last month. @united soothe me with your corporate-branded, mille… https://t.co/Vlb8zgQ6d4",0
934844384809385984,A non-stop flight from IAD-SFO turned into a 5.5 hour delay due to mechanical issues with a stop in Chicago yesterday. Unbelievable @united,0
934841501150011393,@united where is oscar Munoz?   Maybe he can fly this plane,1
934841344799002625,@united @NotAtAllUnited Even the @united app isn't right.  Has us getting in at 130.  That is a LIE.   The flight i… https://t.co/w9snpkawo6,1
934839067870601216,@MarkLazerus @united You should know better than to taunt the flight gods with such a boast.,1
934838343791149057,Getting ready for MCO to LGA ..... @united #Orlando #newyork https://t.co/s2X5VnndI0,1
934837387213070336,"Be right back! ☝🏼@fly2ohare We gotta make a quick turn! @united 😜 @ Chicago, Illinois https://t.co/tvKRYDK1zB",1
934836873888976896,Super awesome #safety video @united... #impressive https://t.co/0b2HIC1Lzc,1
934836834357653506,@united @UltraAutistic Surely not lmfao,0
934836589334814720,@MarkLazerus @united How many to EWR?,1
934836263462555648,"I have flown 24 @United flights this season so far, and every single one has landed either on time or early. Joe Di… https://t.co/z8y6FWUT7K",1
934836253362737152,@ksalvo21 @united Hey are we going left or right aisle? I’ll lead block. https://t.co/YKqHycOWen,1
934834624349454337,So @united changed my flight two hours earlier without any notification or warning. I only found out when I went to check in. Thanks 😡😡😡,1
934834503339659264,When a @JetBlue checkin agent has it out for you and places your whole family on a extra security line... feels like a @united move,1
934834181628186624,"Lovely day @DENAirport - skaters on the @united seasonal free skating rink, blue skies, #reflections… https://t.co/TcXLlLlKi1",1
934833602243817473,@united Flight ua769 what is going on ? First air traffic and now mechanical issues ? Why can’t they check their pa… https://t.co/Go7H1JEjXx,1
934832091757346817,@united Flight UA1281 still on Tarmac for 2 hours after push back--- now we lost arrive pick up schedule- a little help here,0
934831601581805573,"@united Hey, just got charged for the long flight cable charge, when it should have been the short one. How do I ge… https://t.co/iOWI3QGESa",0
934831158784876545,"Departed on time &amp; arrived 5 minutes early into ORD. Nice job, @united.",1
934829271020814336,@united Air traffic control grounded just our flight? The other #United flights left a long time ago. We're the only ones left.,0
934829010273447936,RT @dsimms40: I’ll never purchase a ticket from @united ever again. They’re the worst,0
934828162533527553,@united seriously? Second flight in a row EWR &gt; SFO w/ wifi down. Need to reassess flight loyalties.,0
934827498466033664,@JenWKahn @united @UPPAbaby I’ll text you ;),1
934827414760411136,@TheBabyGuyNYC @united @UPPAbaby It sure was :-/,1
934827202704637952,This is what the latest update looks like. Notice the plane is there. It's been there the whole time. Did the pilot… https://t.co/KB1wqM6gql,1
934824580983721984,@gnarlos @united @gnarlos saving money at the expense of customer comfort sounds about right.  You can get into a p… https://t.co/TErnBIlZqn,1
934824233301024773,"RT @greg_nieto: I sure hope United flies to Oakland, today...@Broncos @KDVR @channel2kwgn @united #BroncosCountry https://t.co/b1Dj6UAeTI",1
934823095289888769,@united @EmilyPiskulick Mostly your airline just sucks.,1
934822785691643904,@united you need to ensure you fix power outlets as most times I am in 21a like today on UA495 it has been used so… https://t.co/KxnyTaQwbO,1
934822670536867842,@united awesome that you guys broke out the 777’s for high volume transcon service this holiday weekend. Loving the… https://t.co/uFIXDhT1bu,1
934819705759690752,@jayfalck @united Just 92 million more and you could make it to the sun,1
934819233082392578,@alt_kellyanne_ @united Are you sure you’re not actually kellyanne?,1
934819159531229184,"Hey @SouthwestAir, just wondering if you've got a different response to the fact that a flight attendant of yours t… https://t.co/36HP9FGIXh",1
934818949866442752,@perspectivator I bet she flies @united &amp; that empty seat is her schadenfreude from watching a PoC getting violently dragged off the plane,0
934818502392860672,@united I’ll likely be there. It’s just going to be hard to start off from ground 1 again on status but I am a loya… https://t.co/UURFrcHfGW,0
934817866741776384,What is happening with flight #5215 OMA to SFO? It is late by 3 1/2 hrs @United.,0
934817604211965953,@TheCandiceAdams @united Actually I think there can never be too many dog memes,1
934816919139516416,"Oh, so true! One year I lost GS and was so upset. I love my @United GS. Fingers crossed for 2018 (that, and 8 Europ… https://t.co/tPRkmDjIrc",1
934816284231028738,"RT @LiberatedByGaga: Hey @united, read this and get it together.  Customers with disabilities deserve better.  We can and will take our mon…",1
934816155000176640,"Hey @united, read this and get it together.  Customers with disabilities deserve better.  We can and will take our… https://t.co/D1u680FLIZ",1
934816112495050753,"I sure hope United flies to Oakland, today...@Broncos @KDVR @channel2kwgn @united #BroncosCountry https://t.co/b1Dj6UAeTI",1
934815128385720320,"@united annoyed flight 3489 boarded 25 minutes early, and as soon as we leave gate, they announce 20 minute ATC delay.",0
934814556546916354,@united can you get more *working* de-icer trucks to @sfairport ?,1
934814435146735616,RT @AboutBudgetTrav: A lot of talk about the @United incident at O'Hare Sunday. Find out more about why airlines bump paying passengers: ht…,1
934814359909552128,"@united Me, too!  Thanks.  First time for everything.",1
934814087204261889,"EagleHire Internship of the Day: Intern - Network Operations Center (Spring 2018) with @united in Chicago, IL… https://t.co/4xRbrdjnEL",0
934812089084006402,"@united Hi, yes, thanks, barely.  Because of the delay, my boarding was moved to group 4 from 2 on Narita flight so… https://t.co/fdTXUymvR6",1
934810253144752129,I only fly @United unless it's not an option. I LOVE @united's #premier1K phone desk. SO #disabled friendly.,1
934810155425959936,"@spbail @united @airlivenet @AirlineFlyer Haha yeah, not going into the office tomorrow. Lol",1
934809899795705856,@pteoh @united @airlivenet @AirlineFlyer Guess you're not coming into work tomorrow :D Glad to hear you're doing well though!,1
934809870909325313,@united I’m thankful that our Captain this morning was excellent and got us into SFO without delay!  I’ll be riding… https://t.co/EP9FukSyl2,1
934809173627371520,How can you sell first class seats on A320 with no overhead stowage in the first row? @united #unitedfail,1
934807240023961601,@united Flight 1938 flight attendants need to seriously work on their people skills this morning! This is why peopl… https://t.co/0rKQCc7hiO,0
934806867347460106,“@united has the most on time departures out of Chicago.” ....I call bullshit,1
934806727073116162,US customer service quite easily 1.000.000x better than servicio al cliente en España.  thanks @united,1
934806099580084224,@united Also @united - why don’t flight attendants actually stop people from putting small purses and jackets overh… https://t.co/UGsqwcA5ZO,0
934805811532128256,@Museum_Facts @united Glad this pathetic period of time is nearly over...,0
934805715612524544,"@_Patrick_Dennis @Delta @united Yeah, I used to do that too on United but Delta has a batshit policy apparently",1
934805503410081793,@Wh1t3Rabbit @Delta Oh that blows. I’m a master seat sniper on @United right before take off. That’s when all the good seats open!,1
934805167395999744,"Utah from my @united window seat. 🙌🏼What’s your favorite place to view from the air? 

#travel… https://t.co/wuBX4gPfj1",1
934803438675906560,@united just had the most terrible customer service experience with your gate agent. reminded me why this is not my airline of choice.,0
934801377049620480,"@united worst customer service ever out of Portland, ME 7:40 AM delayed and 3 hours later we are not booked for a n… https://t.co/Y5pRLArmRf",0
934801241217024006,Just trust me on this one: don’t fly @united.,1
934800202854100995,@united This was supposed to be a quick &amp; easy trip to spend w fam. Now I have to spend time replacing items so I c… https://t.co/CKMp4dWVZl,1
934799354304413696,Still absolutely baffled at how @United Airlines managed to lose my luggage &amp; has yet to find it. AND THEN to be to… https://t.co/0B2K9XNK0b,1
934799000238206976,"From the 1953 to 1970 United Airlines had men-only flights with free cigars, booze and a steak dinner served by ste… https://t.co/6HK1SzpMAb",1
934798998216544257,Can this be? What a generous #flightattendant @united! Might need some more @illyUSA #coffee to help… https://t.co/iVUx8e1Nfy,1
934798245167095809,@united just randomly checked upcoming reservation and flights totally changed. Not notified! Overnight stay now required. Not cool.,0
934797808007368704,@united It was 3999 this morning that was late and I ran from F gates in Ohare to the C gates. Staff said the shutt… https://t.co/kOhI2W1lpp,0
934797786272460800,@united had a couple of great flights between EWR and SFO.  Could use another flight hand on the SFO to EWR trip.… https://t.co/saOxeAeGes,1
934797575420383232,"I no ❤ LA. In other news, the outside lounge at @united Club is kinda sweet. Oh my ❤💔 relationship w LA. https://t.co/fOO6dqJ6am",1
934793040316678149,@united why would you rebook passengers for connections but go ahead and load the fucking plane on time anyways?,0
934792794593546240,Thanks @AmericanAir for saving @united from incompetence and embarrassment and sharing their de-icer this morning a… https://t.co/AaqX1zpJZn,1
934792273233108992,"@united As mentioned, were completely aware of the economy/basic economy. Econ fare was $40 more @ time of bkng. Gu… https://t.co/V7ezIEnemi",1
934790670602194944,"Beautiful morning, beautiful flight. Thanks @united for another great flight. https://t.co/x3apl1kZ9n",1
934790588565659648,@accatalano @united I promise not to go psycho too. Tell Carson. ;).,1
934790368461123584,"@accatalano @united Laughing so hard! I,as a good friend, will help you manage your GS-MAD as long as I can continu… https://t.co/8q3zfHxrQt",1
934790059202678784,@united @fly2ohare gate C21 PA system sound quality is very poor.  Cannot understand the announcements.,0
934788434501058561,@united Boarding. Still denied entry since we were moved to flight 662. Worst service and lack of empathy. Could ha… https://t.co/gRbD40gJgI,0
934787973001838593,@united had a clear opportunity to make our flight with seats arriving at SAN at 5:35 for flight 621. Team lead den… https://t.co/ar3jsxwctT,1
934786900438564864,RT @StartupReport: @united kind of unnerving to watch the guy deicing your plane text on his phone the whole time http://t.co/QdXfT9qqT9,1
934786645601280000,@AirlineGeeks .@united  uses an embraer for its RIC ---&gt; DEN route.  I'm going to get to fly LGA ----&gt; DFW on the embraer 175 this week.,1
934786642791026688,RT @TheAcuraDealer: Beatings fly free! We change our own cabin air filters too! https://t.co/e3kpJNAXsD @SouthwestAir @united @Acura #NewUn…,1
934785543631724547,"@united Yes, and were completely prepared to pay the bag fee, but not cool when others are walking in checking at the gate for no charge.",0
934785347170562048,"@JoshMBlackman @united On an unrelated topic, any opinion on legal issues in DC trial on of Inauguration Day Anti t… https://t.co/EvgYlacNer",1
934784299018022913,"RT @HombreDelMancha: @changemation I applied for an Amazon job.  $12/hr is really good compared to the @WalmartCareers , @united and @McDon…",1
934783202794901504,Part of me can't believe I am up and ready to set up at @EasternMarketDC   I have to say the weekend travel on… https://t.co/HlHYeJ3NSp,1
934782250331312129,@united @larush13 Another thing that is quite disturbing is the fact that they charge full price during the holiday… https://t.co/jl9Aq7eNfH,0
934782075785359360,@united I promise I won't. And that's no fault of my own.,1
934781455267483648,RT @gcolony: I just Green Tapped @united for a great flight from SFO to Boston. Download Tap and start improving the world. https://t.co/iZ…,1
934781417623572480,@united -- thanks for bringing me home on a safe flight from Delhi to Chicago! #HomeSweetHome https://t.co/9OjbUYDLh8,1
934781283187740674,@united No. EWR to DCA 4301 now boarding. Disappointed overall.,0
934781096419610626,"@united seriously, is your mission to screw over your customers?  Check bag online $25, threaten to charge $25 if I… https://t.co/i8Wqwj4kel",0
934780167670595586,A hilarious read. It's that time of year when GS-MAD is peaking. We all await to see if @united invites us to enjoy… https://t.co/ufK3lZ75Sc,1
934779640421462016,RT @paestef: My favorite way to start a morning! @united 🤓 #united #united #unitedairlines #flyerfriendly… https://t.co/dIwnEKdIEg,1
934779129630724096,"...And husband has 2 yr old and 3 yr old alone at the front. Fun for everyone, @united .",1
934778787690090497,"Now on @united, instead of the Economy plus aisle seat booked, I am in middle seat in the back with 6 wk baby who will nurse the whole time.",1
934777767761252352,@united Yes I know.  Would have been good to know earlier as I would have slept in.,1
934777345914933248,Back at it with the worst airline in the game @united . @AmericanAir add more Canada routes please!,0
934776509738504192,First Flight with all 3 babies on @united Wasted an hr on phone getting seats together only to find changes weren’t saved. 3 in 14/1 in 38??,1
934773796707319808,My favorite way to start a morning! @united 🤓 #united #united #unitedairlines #flyerfriendly… https://t.co/dIwnEKdIEg,1
934772092259545088,Good morning! @united It’s time to fly the friendly skies! 😃 #united #united #unitedairlines… https://t.co/hgGT8SrXMx,1
934770404044017664,Already miss @SouthwestAir way better than @united,1
934769706396995584,@united I wish someone at United was able to put to provide me more information regarding what happened to my wife'… https://t.co/FVvOwTpQmu,1
934769554198319104,@united Please don't go over the policy with me again. I fully understand it. It's a poor policy that leads to issu… https://t.co/k62lm9XAJP,0
934769454692622342,"Glad I spent an hour on phone with customer service to get an aisle seat only to see on check in that I’m somehow assigned a middle, @united",1
934767690010583040,"@changemation I applied for an Amazon job.  $12/hr is really good compared to the @WalmartCareers , @united and… https://t.co/nWPhvEem3T",1
934767657127235586,MD in customer service @united  was probably the least helpful and just made a bad situation worse,0
934766175266988033,"Because sending a text at 736 saying my 730 flight is two hours delayed is super helpful. Thanks for the update, @united !! 😒",1
934766111811305473,When everyone else is eating turkey and cheese hot sandwiches but you have #coeliacdisease so @united get rid of an… https://t.co/lR174VswjN,1
934765236531449856,"Last full day in Punta Cana @MeliaHotelsInt .. so more, doing nothing. #poolfan

Back home Monday afternoon to… https://t.co/8Z8x5A1Qwo",1
934763922988650496,"Haven’t used @Delta’s mobile app / experience in a while but I must say, already liking it more than @United’s.",1
934762300296138752,.@united just delayed my flight by 45 minutes which means I miss the first half 🤔 slip-n-fall lawsuit pending nah t… https://t.co/T8EETzbO9d,1
934762103726108674,Airport vibes this morning are a no no @united horrible service ✈️😴,0
934761327364538370,@united has no plane for my wife and my daughter to fly back to New York from Orlando. It's so pathetic they didn't… https://t.co/TTZJAa8uM7,0
934760286426402817,@whitney_emms @united @JetBlue But really though,1
934759298214846464,When I tell you @lufthansa aka @united is the worst ...the fucking worst. #thatisall,0
934759084020064258,@CNN Pathetic customer service even for #Polaris customers. #UnitedAirlines did not make any attempts to bring back… https://t.co/VTfL0lmVvw,0
934758727864934401,@pteoh @united @airlivenet @AirlineFlyer Is this the unwell passenger?  Maybe she was just swooning.  Cute photo.… https://t.co/u2T7cgypIq,1
934758052330213376,When you’re waiting for @AirCanada Miles to clear on @united MileagePlus. Will put me over 100k and 1K for flight h… https://t.co/14sJZRwxhx,1
934756590489497600,@AirlineFlyer @united Pathetic customer service even for Polaris customers. United did not make any attempts to bri… https://t.co/1mG0iBtHtH,0
934752776978124800,@United Airlines worst service ever.  Today it reminded me why I gave up my status with this crappy airline.,0
934752421049495552,@pteoh @united @ABC Thanks so much! If there's any additional info/ updates please let me know. You can also email… https://t.co/xC0augFQKU,1
934752148797251584,I just want to go home and sleep for 8 hours and forget about the absolute hell it has been to travel for the last… https://t.co/moXvRvgqeF,1
934751083628519424,"@pteoh @united @airlivenet @AirlineFlyer @ABC We will also give you credit along with the pictures. Please let me know, thanks!",1
934750836714074112,@pteoh @united @airlivenet @AirlineFlyer Hi Pete -- glad you're ok! Can @ABC have permission to share your photos w… https://t.co/f65Ox30uvB,1
934749855230119936,@united @airlivenet @AirlineFlyer All other passengers still on board while the sick are attended to.,0
934749502564597762,@united will never receive a cent of my money ever again for as long as I live until they rectify this situation,1
934749001580273665,@united has to be the worst flying experience ever! One clerical accident and I missed my entire flight. Now I will… https://t.co/ErozH2Siak,0
934748680267206656,@united @airlivenet @AirlineFlyer Sick passengers being attended to on the bus #UA31 https://t.co/G5toSBm23b,0
934747126189367296,"@united getting ready to head out on flight 5489 TUS to LAX.  As a safety measure, I'm willing to move up to first… https://t.co/AMNAImy1au",1
934746787117699072,Shoutout @united for stranding me in BWI !! Really appreciate this 🙏🏾🙏🏾,1
934744634550517760,Flight @united #UA31 MUC-EWR diverted to LHR due to several passengers feeling lightheaded. I felt fine. On the gro… https://t.co/h6cx96mwj2,1
934744499322056704,Dear @united - your tiny seats and hot interior make me miss @southwest more than ever!,1
934739460994019328,@united fail again. Only allowed to bring one person in my family through the premier line? It's like you don't want my 5x tickets.,0
934735159563255808,@united This morning it was just trying to click on any of the reservation links from the grey box when you login.… https://t.co/ONlDx4a2Tb,0
934733895441956864,@united Not for the first few hours. It was soooo slow it would take 15 mins to pull up anything. 😕 Better now though. 😊,1
934726217500160000,. @united holy cow site performance is garbage this morning.,0
934722773863329792,Contrast @FlyLoganair customer service with the likes of @united ;-) ... well done Loganair! https://t.co/tQy2Q3JK2r,1
934721099253895168,@united @united still no response- disappointing.  Finally got seats but extremely stressful for family.  Thought y… https://t.co/0g7laM36sE,0
934718949152845824,@united Lead flight attendant on UA879 Jason F. is awesome! Great customer service. Introduced himself personally t… https://t.co/wjX2n6Z7Mp,1
934711799022215168,@united Public response to tweet in under 3 hours; private response to complaint filed with customer service...still pending #sigh,0
934709242648498176,@united Great...Looks like I need to wait 7-14 business days to hear back from you too. Pretty atrocious customer experience all around.,0
934705956721655808,@united $200 or 10k mileage points?? Not very appreciative...,0
934700821459165185,@united the worst part is that they just put a tag on it and I still brought it with me on the plane,0
934700237746208768,When @United made me pay an extra $50 to check a small camera bag because it wouldn’t fit in my backpack 🙃 never again,1
934698820914511872,"I’m sorry @SouthwestAir, I’ll never cheat on you with @united and their “basic economy” ticket again. Please take me back.",0
934698062982901760,"After yesterdays #UA949 @united flight from #LHR to #SFO got canceled, due to several consecutive #failures of the… https://t.co/aAl81PoOcH",0
934694164255657984,"@united Yes, but I’ve lost all hope with United. The cust. serv, with United has been awful. I’ve been so loyal and… https://t.co/BsFIhVoDwm",0
934691241295409153,RT @ManchesterFlyer: (Video) - @united Airlines - @Boeing 767-322 - N651UA - Landing at London Heathrow - 14.06.2017 #avgeek #aviation http…,0
934688023966568448,"RT @united: @PastorTamnDave It was our pleasure, Tammie. We love having you on board with us. ^CW",1
934687869557452800,#PredictiveMaintenance is very advanced in the #airline industrie when it comes to #aircraft #engines. Still flight… https://t.co/8GyBjIg2ec,1
934685828147744768,I honestly don't understand @united restrictions.. I just wanna fly back to school with my sister but now I have to… https://t.co/yZRtEqmi9T,1
934684369062629378,"@united Really, last flight in from lax gate E21? No one at iah and luggage in C! Aaaand 2 hour mechanical failure? #flytheinconvenientskys",0
934684096499933184,@united 1796 out of SFO. We just boarded — they told us coach can board first while the crew works on first class (… https://t.co/FtT5Li9kFR,1
934680713395179520,@united y’alls airline really might be worse than spirit,0
934679781337047041,when your flight is delayed because the plane is hella dirty even though it's been at the airport for the last 6 hours... @united 🙄,0
934678720702541824,@united Well it is 2:00 and we still haven’t started boarding... looks like it’s going to be more like 4 hours delayed...,1
934678590662119424,There’s no magic in #Christmas when airlines can charge you almost $1k per ticket to go home for the holidays 😢… https://t.co/mfuXDx1SvA,0
934677202788007936,"After flying with @united, I’d rather they drag me off the airplane.",0
934674572456030214,@united Well that’s fine but my dad had@put his wallet in there. No wallet = no ID = No flight home to Savannah. I… https://t.co/DL8UI37rMm,1
934673008278622213,RT @jhunt_data: Unbelievable I have a fever of 101 and sinus infection.  @united solution i submit proof of illness and I “may” get $200 fl…,0
934672163801616384,RT @tstrahle: Thanks @united for buying me lunch at EWR!  #evenpaidthetip,1
934671014813827073,@sarahcat21 @united Why be loyal? Just fly whomever is cheapest. It’s all commodity &amp; they treat you as much. And p… https://t.co/vMjD1mo4Bn,1
934668174590660609,@united I appreciate your response and plan on flying United in the future.  Thank you for doing this the right way.,1
934666675114463232,@united pls get your shit together I am so tired of delayed flights I WANT TO GO HOME. Thanks,0
934663186917347333,"@united Your response is perfect.  This happened to me on a @SouthwestAir flight, so there's not much you can do to… https://t.co/qnSoj8NuM4",1
934663125491748869,"@united don’t let United ruin your honeymoon like they did mine, fly #anythingbutunited",1
934662493846241281,"@united you guys are awful, I still can’t believe you cancelled my first class seat of an intn’l flight w/o notice. Never again.",0
934658595362181121,"@united As frequent customer, please let me know what UNITED can do to help me with my issues.",1
934658356412866560,@juansequeda @Fly_Norwegian @united If it makes you miss United it must be really bad. Happy I’m on a mix of United… https://t.co/VFRoz4X7KS,1
934656461254246400,"@united Hi, Thanks for reply. Name is Earl Kammerud. File Ref PDX76911M. He left it when they wheeled him off the p… https://t.co/TVffHj6pIA",1
934656440525918208,RT @headass_dad: I just got 81 retweets and @united is trying to say I can’t fly first class to LA just cuz I didn’t pay for it? Lmaaaaooo…,1
934656195121446912,@united UA903 25 Nov 17 first class a disaster today. Carelessness by crew not acceptable to pax. #globalservices,1
934655699853836288,RT @FlorDutto: Flying with @united almost 10 hours with no audio plug in my seat! Completely frustrated!,0
934655587282927616,RT @FlorDutto: 30 days you have to wait if you want a response from @united unbelievable!!!! What a customer service! https://t.co/05onr2b8…,0
934654988734918656,"RT @AirlineGeeks: A @united Boeing 787-9 Dreamliner approaches @Dulles_Airport 

(Full pic: https://t.co/AB2MgT45PH)

✈️📷 https://t.co/3pF0…",1
934651689482645505,@sarahcat21 @united It’s tough to find directs to all your fav spots. But Virgin is your only other real option.,0
934650928853946370,"@united Cool cool cool I was one of the last 5 people to board.  Also, I would have responded to this tweet earlier but your wifi sucks.",1
934649777760776192,@aborgschulte @united Just trying to see if anybody would notice - glad you're always here to keep me honest Andrew,1
934649332611117056,@united full redeye crowds at ORD w/ zero precheck or premier sec.  “Pre check closes at 8:15 now.”  I know United… https://t.co/vOLX6P218O,1
934648819693838337,"@JRwilldoit @united Is this a bit or are you genuinely this obtuse?

https://t.co/iMC0xysHGT",1
934648330075881472,@united it would be great if the the C D terminals got facelifts like IAH and EWR (wink wink) https://t.co/Nq97rW2V7e,1
934646229732077569,@samrwalker @Delta @united MDW is notorious. They clearly prioritize transfers vs terminations,1
934644087118073857,@sabre1041 @Delta @united I haven’t had to use this policy in over 100 flights. But holy cow BWI is taking forever.,0
934643809585156096,"I've got more than enough disposable cash to spend on in-flight internet, but not at these prices (SFO-BOS). If *I'… https://t.co/eBA8iw9csf",1
934642991083307008,Btw @united this is a joke I’ve had nothing but good experiences flying with you don’t suck your customer service team on me,1
934642983210713088,Thanks @united for the GREAT customer svc from start 2 finish on flight 6267 ABQ 2 IAH! Perfect ending to our holiday.,1
934642389632786437,I just got 81 retweets and @united is trying to say I can’t fly first class to LA just cuz I didn’t pay for it? Lmaaaaooo wut,1
934641711585804289,@united Stop being violent to passengers pls,0
934640454594854912,Hey @united can you please not shut off all air circulation when we land and are waiting to exit? And all airlines for that matter. Thanks!,1
934637620424007680,@nicolettemarii @united Poor agnus 😔,0
934634286833025024,@Bry_larrea @united It Usually comes from lazy station agents and flight attendants who want to hurry up boarding.,0
934634074219483136,"@united literally sucks... delayed 2 hours on my way to Seattle, didn't get snacks on my flight to San Francisco, a… https://t.co/FScS4cmYry",0
934633729435291648,Thanks @united for delaying my flight from Lima to Newark for 3 HOURS to 2:35am. This is why you should always chose delta. #unitedairlines,1
934633709726154752,@juansequeda @Fly_Norwegian @united Will be interested to hear your thoughts on Norwegian longhaul.,1
934631528251969543,First time flying @Fly_Norwegian. Big  checkin and boarding mess. 3 hour delay. I miss @united #avgeek,1
934628942769569792,Can’t believe I wasted my time reading about this guy.  Someone buy him a ticket on @United or @SouthwestAir &amp; have… https://t.co/jslChxHM2u,0
934627884139868160,@JRwilldoit @united Let’s talk about boarding front to back. Seriously what the actual fuck?,0
934626868019343361,@WEMOVELAX @united @weareunited Sweet,1
934624912513404928,"Hey @united what would your response be if I told you that a flight attendant told me ""don't come back"" as I was le… https://t.co/zuQsqOolUU",1
934623781280104453,Just put $5 in a penny slot and won $12...sorry @Vegas I’m leaving your pockets a little less full than they were w… https://t.co/db5kumpwkk,0
934622281795624961,@JRwilldoit @united I’d rather be forcibly removed from one of their flights than stuck on an EWR&gt;LAX with no outlet,1
934622210098155520,"@united So you dont want to reply to my wifes tweet.  Thats ok.  

While in ""united club"" I ordered a moscow mule.… https://t.co/rv59YHNWH9",1
934621972029374465,@united thanks for yet another awful day of travel.,0
934621762221785088,Hey @united here's something incredibly stupid. Do you know some airlines provide 2 power outlets for every row of… https://t.co/5ZQDGYPL6z,0
934620070382157825,@sarahcat21 @united What the hell =[ Sorry to hear that happened - sadly don't have any recommendations for avoidin… https://t.co/k5syLTW21e,0
934618328760385541,"@united If you’ve had my father’s carry on for a week now and told us you have it, how do we get it?  Many phone calls already",1
934618192944738304,@sarahcat21 @united That sucks...  l ♥️ Southwest... they really are the best.,1
934617851801014272,Shoutout to the @united agent who snagged me the seat right behind first class #LegRoomForDAYS,1
934617215613194240,Incredibly honored and grateful to @scholamerica @united for supporting me as i pursue an mba in innovation and des… https://t.co/6j9PqyfYVg,1
934617089259827200,"@united While having a premier status is great for upgrades, when you leave one child in coach just because you don… https://t.co/oWgSdHvxvf",1
934616527008972801,Early morning sunrises @weareunited @united #boeing787 #boeing777 #denverinternationalairport #megaplane https://t.co/nf6aN47OXQ,1
934616202575478784,@united awwwww cmon guys. You leave a priority bag off a flight? This is one case where 3 out of 4 is NOT good enough.,0
934615787880382465,@FlyerTalkerinA2 @WandrMe @angelinaaucello @united @AmericanAir @Delta Certain forms of batteries are considered ha… https://t.co/PJksl6lnbA,1
934615347063226368,@trusttravelgirl @united Ouch. They really are quite terrible.,0
934614333635510272,RT @bgayathri: Thank you @united for being so warm and welcoming. The kids loved the cockpit and the free”tour”. https://t.co/nI2ZIBxBQV,1
934614207240159232,"RT @Sarcasticluther: I love these “we’ve changed something about your airline reservation, see if you can spot it!” emails from @united lik…",1
934613532322168839,@united Polaris ORD rocks- excellent food and wine and dessert.. worth the 5 hour transit stop! But then UA gate ag… https://t.co/I99XEkD5oc,1
